wav,class_string,ID,Name,subclass,fold
cryceleb_3591.wav,positive,3591,cryceleb_3591,cryceleb,2
cryceleb_1637.wav,positive,1637,cryceleb_1637,cryceleb,2
cryceleb_3217.wav,positive,3217,cryceleb_3217,cryceleb,2
cryceleb_982.wav,positive,982,cryceleb_982,cryceleb,2
cryceleb_95.wav,positive,95,cryceleb_95,cryceleb,2
cryceleb_1711.wav,positive,1711,cryceleb_1711,cryceleb,2
cryceleb_439.wav,positive,439,cryceleb_439,cryceleb,2
cryceleb_2130.wav,positive,2130,cryceleb_2130,cryceleb,2
cryceleb_31.wav,positive,31,cryceleb_31,cryceleb,2
cryceleb_358.wav,positive,358,cryceleb_358,cryceleb,2
cryceleb_1593.wav,positive,1593,cryceleb_1593,cryceleb,2
cryceleb_3401.wav,positive,3401,cryceleb_3401,cryceleb,2
cryceleb_139.wav,positive,139,cryceleb_139,cryceleb,2
cryceleb_4134.wav,positive,4134,cryceleb_4134,cryceleb,2
cryceleb_1502.wav,positive,1502,cryceleb_1502,cryceleb,2
cryceleb_4067.wav,positive,4067,cryceleb_4067,cryceleb,2
cryceleb_1753.wav,positive,1753,cryceleb_1753,cryceleb,2
cryceleb_2341.wav,positive,2341,cryceleb_2341,cryceleb,2
cryceleb_950.wav,positive,950,cryceleb_950,cryceleb,2
cryceleb_457.wav,positive,457,cryceleb_457,cryceleb,2
cryceleb_3181.wav,positive,3181,cryceleb_3181,cryceleb,2
cryceleb_779.wav,positive,779,cryceleb_779,cryceleb,2
cryceleb_4059.wav,positive,4059,cryceleb_4059,cryceleb,2
cryceleb_3947.wav,positive,3947,cryceleb_3947,cryceleb,2
cryceleb_3057.wav,positive,3057,cryceleb_3057,cryceleb,2
cryceleb_4506.wav,positive,4506,cryceleb_4506,cryceleb,2
cryceleb_1473.wav,positive,1473,cryceleb_1473,cryceleb,2
cryceleb_3335.wav,positive,3335,cryceleb_3335,cryceleb,2
cryceleb_2871.wav,positive,2871,cryceleb_2871,cryceleb,2
cryceleb_3044.wav,positive,3044,cryceleb_3044,cryceleb,2
cryceleb_2754.wav,positive,2754,cryceleb_2754,cryceleb,2
cryceleb_341.wav,positive,341,cryceleb_341,cryceleb,2
cryceleb_3765.wav,positive,3765,cryceleb_3765,cryceleb,2
cryceleb_38.wav,positive,38,cryceleb_38,cryceleb,2
cryceleb_4213.wav,positive,4213,cryceleb_4213,cryceleb,2
cryceleb_2655.wav,positive,2655,cryceleb_2655,cryceleb,2
cryceleb_3260.wav,positive,3260,cryceleb_3260,cryceleb,2
cryceleb_2785.wav,positive,2785,cryceleb_2785,cryceleb,2
cryceleb_4138.wav,positive,4138,cryceleb_4138,cryceleb,2
cryceleb_2436.wav,positive,2436,cryceleb_2436,cryceleb,2
cryceleb_3844.wav,positive,3844,cryceleb_3844,cryceleb,2
cryceleb_1978.wav,positive,1978,cryceleb_1978,cryceleb,2
cryceleb_3549.wav,positive,3549,cryceleb_3549,cryceleb,2
cryceleb_823.wav,positive,823,cryceleb_823,cryceleb,2
cryceleb_2131.wav,positive,2131,cryceleb_2131,cryceleb,2
cryceleb_1.wav,positive,1,cryceleb_1,cryceleb,2
cryceleb_3161.wav,positive,3161,cryceleb_3161,cryceleb,2
cryceleb_2970.wav,positive,2970,cryceleb_2970,cryceleb,2
cryceleb_2553.wav,positive,2553,cryceleb_2553,cryceleb,2
cryceleb_3329.wav,positive,3329,cryceleb_3329,cryceleb,2
cryceleb_2555.wav,positive,2555,cryceleb_2555,cryceleb,2
cryceleb_2058.wav,positive,2058,cryceleb_2058,cryceleb,2
cryceleb_4490.wav,positive,4490,cryceleb_4490,cryceleb,2
cryceleb_4185.wav,positive,4185,cryceleb_4185,cryceleb,2
cryceleb_2685.wav,positive,2685,cryceleb_2685,cryceleb,2
cryceleb_3976.wav,positive,3976,cryceleb_3976,cryceleb,2
cryceleb_4429.wav,positive,4429,cryceleb_4429,cryceleb,2
cryceleb_3499.wav,positive,3499,cryceleb_3499,cryceleb,2
cryceleb_3535.wav,positive,3535,cryceleb_3535,cryceleb,2
cryceleb_1074.wav,positive,1074,cryceleb_1074,cryceleb,2
cryceleb_3541.wav,positive,3541,cryceleb_3541,cryceleb,2
cryceleb_3295.wav,positive,3295,cryceleb_3295,cryceleb,2
cryceleb_140.wav,positive,140,cryceleb_140,cryceleb,2
cryceleb_1574.wav,positive,1574,cryceleb_1574,cryceleb,2
cryceleb_4130.wav,positive,4130,cryceleb_4130,cryceleb,2
cryceleb_39.wav,positive,39,cryceleb_39,cryceleb,2
cryceleb_177.wav,positive,177,cryceleb_177,cryceleb,2
cryceleb_546.wav,positive,546,cryceleb_546,cryceleb,2
cryceleb_3610.wav,positive,3610,cryceleb_3610,cryceleb,2
cryceleb_2472.wav,positive,2472,cryceleb_2472,cryceleb,2
cryceleb_1588.wav,positive,1588,cryceleb_1588,cryceleb,2
cryceleb_2825.wav,positive,2825,cryceleb_2825,cryceleb,2
cryceleb_2325.wav,positive,2325,cryceleb_2325,cryceleb,2
cryceleb_1208.wav,positive,1208,cryceleb_1208,cryceleb,2
cryceleb_2148.wav,positive,2148,cryceleb_2148,cryceleb,2
cryceleb_83.wav,positive,83,cryceleb_83,cryceleb,2
cryceleb_2874.wav,positive,2874,cryceleb_2874,cryceleb,2
cryceleb_4305.wav,positive,4305,cryceleb_4305,cryceleb,2
cryceleb_2290.wav,positive,2290,cryceleb_2290,cryceleb,2
cryceleb_378.wav,positive,378,cryceleb_378,cryceleb,2
cryceleb_1040.wav,positive,1040,cryceleb_1040,cryceleb,2
cryceleb_3850.wav,positive,3850,cryceleb_3850,cryceleb,2
cryceleb_1898.wav,positive,1898,cryceleb_1898,cryceleb,2
cryceleb_3336.wav,positive,3336,cryceleb_3336,cryceleb,2
cryceleb_560.wav,positive,560,cryceleb_560,cryceleb,2
cryceleb_445.wav,positive,445,cryceleb_445,cryceleb,2
cryceleb_4457.wav,positive,4457,cryceleb_4457,cryceleb,2
cryceleb_1098.wav,positive,1098,cryceleb_1098,cryceleb,2
cryceleb_2195.wav,positive,2195,cryceleb_2195,cryceleb,2
cryceleb_2433.wav,positive,2433,cryceleb_2433,cryceleb,2
cryceleb_1231.wav,positive,1231,cryceleb_1231,cryceleb,2
cryceleb_171.wav,positive,171,cryceleb_171,cryceleb,2
cryceleb_4240.wav,positive,4240,cryceleb_4240,cryceleb,2
cryceleb_2444.wav,positive,2444,cryceleb_2444,cryceleb,2
cryceleb_2959.wav,positive,2959,cryceleb_2959,cryceleb,2
cryceleb_3328.wav,positive,3328,cryceleb_3328,cryceleb,2
cryceleb_2463.wav,positive,2463,cryceleb_2463,cryceleb,2
cryceleb_1671.wav,positive,1671,cryceleb_1671,cryceleb,2
cryceleb_4128.wav,positive,4128,cryceleb_4128,cryceleb,2
cryceleb_3721.wav,positive,3721,cryceleb_3721,cryceleb,2
cryceleb_2838.wav,positive,2838,cryceleb_2838,cryceleb,2
cryceleb_777.wav,positive,777,cryceleb_777,cryceleb,2
cryceleb_1131.wav,positive,1131,cryceleb_1131,cryceleb,2
cryceleb_2815.wav,positive,2815,cryceleb_2815,cryceleb,2
cryceleb_4139.wav,positive,4139,cryceleb_4139,cryceleb,2
cryceleb_2645.wav,positive,2645,cryceleb_2645,cryceleb,2
cryceleb_754.wav,positive,754,cryceleb_754,cryceleb,2
cryceleb_2132.wav,positive,2132,cryceleb_2132,cryceleb,2
cryceleb_1060.wav,positive,1060,cryceleb_1060,cryceleb,2
cryceleb_1249.wav,positive,1249,cryceleb_1249,cryceleb,2
cryceleb_2285.wav,positive,2285,cryceleb_2285,cryceleb,2
cryceleb_1375.wav,positive,1375,cryceleb_1375,cryceleb,2
cryceleb_1077.wav,positive,1077,cryceleb_1077,cryceleb,2
cryceleb_3230.wav,positive,3230,cryceleb_3230,cryceleb,2
cryceleb_1709.wav,positive,1709,cryceleb_1709,cryceleb,2
cryceleb_3856.wav,positive,3856,cryceleb_3856,cryceleb,2
cryceleb_4273.wav,positive,4273,cryceleb_4273,cryceleb,2
cryceleb_3525.wav,positive,3525,cryceleb_3525,cryceleb,2
cryceleb_1329.wav,positive,1329,cryceleb_1329,cryceleb,2
cryceleb_4415.wav,positive,4415,cryceleb_4415,cryceleb,2
cryceleb_1035.wav,positive,1035,cryceleb_1035,cryceleb,2
cryceleb_1542.wav,positive,1542,cryceleb_1542,cryceleb,2
cryceleb_3629.wav,positive,3629,cryceleb_3629,cryceleb,2
cryceleb_1852.wav,positive,1852,cryceleb_1852,cryceleb,2
cryceleb_1781.wav,positive,1781,cryceleb_1781,cryceleb,2
cryceleb_668.wav,positive,668,cryceleb_668,cryceleb,2
cryceleb_1123.wav,positive,1123,cryceleb_1123,cryceleb,2
cryceleb_2501.wav,positive,2501,cryceleb_2501,cryceleb,2
cryceleb_1239.wav,positive,1239,cryceleb_1239,cryceleb,2
cryceleb_2697.wav,positive,2697,cryceleb_2697,cryceleb,2
cryceleb_2116.wav,positive,2116,cryceleb_2116,cryceleb,2
cryceleb_4433.wav,positive,4433,cryceleb_4433,cryceleb,2
cryceleb_3547.wav,positive,3547,cryceleb_3547,cryceleb,2
cryceleb_1056.wav,positive,1056,cryceleb_1056,cryceleb,2
cryceleb_3180.wav,positive,3180,cryceleb_3180,cryceleb,2
cryceleb_3753.wav,positive,3753,cryceleb_3753,cryceleb,2
cryceleb_4146.wav,positive,4146,cryceleb_4146,cryceleb,2
cryceleb_3600.wav,positive,3600,cryceleb_3600,cryceleb,2
cryceleb_4052.wav,positive,4052,cryceleb_4052,cryceleb,2
cryceleb_861.wav,positive,861,cryceleb_861,cryceleb,2
cryceleb_4348.wav,positive,4348,cryceleb_4348,cryceleb,2
cryceleb_896.wav,positive,896,cryceleb_896,cryceleb,2
cryceleb_3170.wav,positive,3170,cryceleb_3170,cryceleb,2
cryceleb_2608.wav,positive,2608,cryceleb_2608,cryceleb,2
cryceleb_3668.wav,positive,3668,cryceleb_3668,cryceleb,2
cryceleb_182.wav,positive,182,cryceleb_182,cryceleb,2
cryceleb_33.wav,positive,33,cryceleb_33,cryceleb,2
cryceleb_867.wav,positive,867,cryceleb_867,cryceleb,2
cryceleb_1292.wav,positive,1292,cryceleb_1292,cryceleb,2
cryceleb_4026.wav,positive,4026,cryceleb_4026,cryceleb,2
cryceleb_2368.wav,positive,2368,cryceleb_2368,cryceleb,2
cryceleb_1405.wav,positive,1405,cryceleb_1405,cryceleb,2
cryceleb_1716.wav,positive,1716,cryceleb_1716,cryceleb,2
cryceleb_1739.wav,positive,1739,cryceleb_1739,cryceleb,2
cryceleb_306.wav,positive,306,cryceleb_306,cryceleb,2
cryceleb_1899.wav,positive,1899,cryceleb_1899,cryceleb,2
cryceleb_3105.wav,positive,3105,cryceleb_3105,cryceleb,2
cryceleb_4321.wav,positive,4321,cryceleb_4321,cryceleb,2
cryceleb_4060.wav,positive,4060,cryceleb_4060,cryceleb,2
cryceleb_414.wav,positive,414,cryceleb_414,cryceleb,2
cryceleb_3843.wav,positive,3843,cryceleb_3843,cryceleb,2
cryceleb_2637.wav,positive,2637,cryceleb_2637,cryceleb,2
cryceleb_2354.wav,positive,2354,cryceleb_2354,cryceleb,2
cryceleb_4404.wav,positive,4404,cryceleb_4404,cryceleb,2
cryceleb_441.wav,positive,441,cryceleb_441,cryceleb,2
cryceleb_2094.wav,positive,2094,cryceleb_2094,cryceleb,2
cryceleb_4383.wav,positive,4383,cryceleb_4383,cryceleb,2
cryceleb_34.wav,positive,34,cryceleb_34,cryceleb,2
cryceleb_3451.wav,positive,3451,cryceleb_3451,cryceleb,2
cryceleb_1447.wav,positive,1447,cryceleb_1447,cryceleb,2
cryceleb_543.wav,positive,543,cryceleb_543,cryceleb,2
cryceleb_2415.wav,positive,2415,cryceleb_2415,cryceleb,2
cryceleb_4464.wav,positive,4464,cryceleb_4464,cryceleb,2
cryceleb_3857.wav,positive,3857,cryceleb_3857,cryceleb,2
cryceleb_1169.wav,positive,1169,cryceleb_1169,cryceleb,2
cryceleb_1034.wav,positive,1034,cryceleb_1034,cryceleb,2
cryceleb_1228.wav,positive,1228,cryceleb_1228,cryceleb,2
cryceleb_4403.wav,positive,4403,cryceleb_4403,cryceleb,2
cryceleb_3464.wav,positive,3464,cryceleb_3464,cryceleb,2
cryceleb_4502.wav,positive,4502,cryceleb_4502,cryceleb,2
cryceleb_4218.wav,positive,4218,cryceleb_4218,cryceleb,2
cryceleb_1975.wav,positive,1975,cryceleb_1975,cryceleb,2
cryceleb_1571.wav,positive,1571,cryceleb_1571,cryceleb,2
cryceleb_2284.wav,positive,2284,cryceleb_2284,cryceleb,2
cryceleb_1823.wav,positive,1823,cryceleb_1823,cryceleb,2
cryceleb_1187.wav,positive,1187,cryceleb_1187,cryceleb,2
cryceleb_784.wav,positive,784,cryceleb_784,cryceleb,2
cryceleb_4276.wav,positive,4276,cryceleb_4276,cryceleb,2
cryceleb_964.wav,positive,964,cryceleb_964,cryceleb,2
cryceleb_70.wav,positive,70,cryceleb_70,cryceleb,2
cryceleb_3619.wav,positive,3619,cryceleb_3619,cryceleb,2
cryceleb_661.wav,positive,661,cryceleb_661,cryceleb,2
cryceleb_2760.wav,positive,2760,cryceleb_2760,cryceleb,2
cryceleb_117.wav,positive,117,cryceleb_117,cryceleb,2
cryceleb_3869.wav,positive,3869,cryceleb_3869,cryceleb,2
cryceleb_3090.wav,positive,3090,cryceleb_3090,cryceleb,2
cryceleb_1103.wav,positive,1103,cryceleb_1103,cryceleb,2
cryceleb_1197.wav,positive,1197,cryceleb_1197,cryceleb,2
cryceleb_3476.wav,positive,3476,cryceleb_3476,cryceleb,2
cryceleb_870.wav,positive,870,cryceleb_870,cryceleb,2
cryceleb_2656.wav,positive,2656,cryceleb_2656,cryceleb,2
cryceleb_1565.wav,positive,1565,cryceleb_1565,cryceleb,2
cryceleb_3358.wav,positive,3358,cryceleb_3358,cryceleb,2
cryceleb_594.wav,positive,594,cryceleb_594,cryceleb,2
cryceleb_316.wav,positive,316,cryceleb_316,cryceleb,2
cryceleb_2456.wav,positive,2456,cryceleb_2456,cryceleb,2
cryceleb_3725.wav,positive,3725,cryceleb_3725,cryceleb,2
cryceleb_2199.wav,positive,2199,cryceleb_2199,cryceleb,2
cryceleb_273.wav,positive,273,cryceleb_273,cryceleb,2
cryceleb_1666.wav,positive,1666,cryceleb_1666,cryceleb,2
cryceleb_3015.wav,positive,3015,cryceleb_3015,cryceleb,2
cryceleb_615.wav,positive,615,cryceleb_615,cryceleb,2
cryceleb_1263.wav,positive,1263,cryceleb_1263,cryceleb,2
cryceleb_3235.wav,positive,3235,cryceleb_3235,cryceleb,2
cryceleb_3173.wav,positive,3173,cryceleb_3173,cryceleb,2
cryceleb_645.wav,positive,645,cryceleb_645,cryceleb,2
cryceleb_1206.wav,positive,1206,cryceleb_1206,cryceleb,2
cryceleb_4132.wav,positive,4132,cryceleb_4132,cryceleb,2
cryceleb_3387.wav,positive,3387,cryceleb_3387,cryceleb,2
cryceleb_4379.wav,positive,4379,cryceleb_4379,cryceleb,2
cryceleb_2556.wav,positive,2556,cryceleb_2556,cryceleb,2
cryceleb_662.wav,positive,662,cryceleb_662,cryceleb,2
cryceleb_192.wav,positive,192,cryceleb_192,cryceleb,2
cryceleb_435.wav,positive,435,cryceleb_435,cryceleb,2
cryceleb_762.wav,positive,762,cryceleb_762,cryceleb,2
cryceleb_1607.wav,positive,1607,cryceleb_1607,cryceleb,2
cryceleb_509.wav,positive,509,cryceleb_509,cryceleb,2
cryceleb_45.wav,positive,45,cryceleb_45,cryceleb,2
cryceleb_1120.wav,positive,1120,cryceleb_1120,cryceleb,2
cryceleb_2781.wav,positive,2781,cryceleb_2781,cryceleb,2
cryceleb_572.wav,positive,572,cryceleb_572,cryceleb,2
cryceleb_2467.wav,positive,2467,cryceleb_2467,cryceleb,2
cryceleb_817.wav,positive,817,cryceleb_817,cryceleb,2
cryceleb_642.wav,positive,642,cryceleb_642,cryceleb,2
cryceleb_1958.wav,positive,1958,cryceleb_1958,cryceleb,2
cryceleb_1862.wav,positive,1862,cryceleb_1862,cryceleb,2
cryceleb_1578.wav,positive,1578,cryceleb_1578,cryceleb,2
cryceleb_2917.wav,positive,2917,cryceleb_2917,cryceleb,2
cryceleb_1984.wav,positive,1984,cryceleb_1984,cryceleb,2
cryceleb_1009.wav,positive,1009,cryceleb_1009,cryceleb,2
cryceleb_2547.wav,positive,2547,cryceleb_2547,cryceleb,2
cryceleb_3949.wav,positive,3949,cryceleb_3949,cryceleb,2
cryceleb_765.wav,positive,765,cryceleb_765,cryceleb,2
cryceleb_1057.wav,positive,1057,cryceleb_1057,cryceleb,2
cryceleb_3101.wav,positive,3101,cryceleb_3101,cryceleb,2
cryceleb_1962.wav,positive,1962,cryceleb_1962,cryceleb,2
cryceleb_2318.wav,positive,2318,cryceleb_2318,cryceleb,2
cryceleb_1478.wav,positive,1478,cryceleb_1478,cryceleb,2
cryceleb_614.wav,positive,614,cryceleb_614,cryceleb,2
cryceleb_2367.wav,positive,2367,cryceleb_2367,cryceleb,2
cryceleb_3607.wav,positive,3607,cryceleb_3607,cryceleb,2
cryceleb_1178.wav,positive,1178,cryceleb_1178,cryceleb,2
cryceleb_4258.wav,positive,4258,cryceleb_4258,cryceleb,2
cryceleb_3159.wav,positive,3159,cryceleb_3159,cryceleb,2
cryceleb_4224.wav,positive,4224,cryceleb_4224,cryceleb,2
cryceleb_3069.wav,positive,3069,cryceleb_3069,cryceleb,2
cryceleb_2565.wav,positive,2565,cryceleb_2565,cryceleb,2
cryceleb_2483.wav,positive,2483,cryceleb_2483,cryceleb,2
cryceleb_3259.wav,positive,3259,cryceleb_3259,cryceleb,2
cryceleb_625.wav,positive,625,cryceleb_625,cryceleb,2
cryceleb_4038.wav,positive,4038,cryceleb_4038,cryceleb,2
cryceleb_2587.wav,positive,2587,cryceleb_2587,cryceleb,2
cryceleb_3252.wav,positive,3252,cryceleb_3252,cryceleb,2
cryceleb_2935.wav,positive,2935,cryceleb_2935,cryceleb,2
cryceleb_3142.wav,positive,3142,cryceleb_3142,cryceleb,2
cryceleb_811.wav,positive,811,cryceleb_811,cryceleb,2
cryceleb_3168.wav,positive,3168,cryceleb_3168,cryceleb,2
cryceleb_1554.wav,positive,1554,cryceleb_1554,cryceleb,2
cryceleb_531.wav,positive,531,cryceleb_531,cryceleb,2
cryceleb_3835.wav,positive,3835,cryceleb_3835,cryceleb,2
cryceleb_317.wav,positive,317,cryceleb_317,cryceleb,2
cryceleb_2971.wav,positive,2971,cryceleb_2971,cryceleb,2
cryceleb_1596.wav,positive,1596,cryceleb_1596,cryceleb,2
cryceleb_3520.wav,positive,3520,cryceleb_3520,cryceleb,2
cryceleb_1159.wav,positive,1159,cryceleb_1159,cryceleb,2
cryceleb_3213.wav,positive,3213,cryceleb_3213,cryceleb,2
cryceleb_623.wav,positive,623,cryceleb_623,cryceleb,2
cryceleb_3445.wav,positive,3445,cryceleb_3445,cryceleb,2
cryceleb_2812.wav,positive,2812,cryceleb_2812,cryceleb,2
cryceleb_1906.wav,positive,1906,cryceleb_1906,cryceleb,2
cryceleb_1875.wav,positive,1875,cryceleb_1875,cryceleb,2
cryceleb_613.wav,positive,613,cryceleb_613,cryceleb,2
cryceleb_3532.wav,positive,3532,cryceleb_3532,cryceleb,2
cryceleb_431.wav,positive,431,cryceleb_431,cryceleb,2
cryceleb_4110.wav,positive,4110,cryceleb_4110,cryceleb,2
cryceleb_3528.wav,positive,3528,cryceleb_3528,cryceleb,2
cryceleb_453.wav,positive,453,cryceleb_453,cryceleb,2
cryceleb_4112.wav,positive,4112,cryceleb_4112,cryceleb,2
cryceleb_1605.wav,positive,1605,cryceleb_1605,cryceleb,2
cryceleb_3989.wav,positive,3989,cryceleb_3989,cryceleb,2
cryceleb_740.wav,positive,740,cryceleb_740,cryceleb,2
cryceleb_3903.wav,positive,3903,cryceleb_3903,cryceleb,2
cryceleb_4281.wav,positive,4281,cryceleb_4281,cryceleb,2
cryceleb_3162.wav,positive,3162,cryceleb_3162,cryceleb,2
cryceleb_2526.wav,positive,2526,cryceleb_2526,cryceleb,2
cryceleb_2877.wav,positive,2877,cryceleb_2877,cryceleb,2
cryceleb_1043.wav,positive,1043,cryceleb_1043,cryceleb,2
cryceleb_353.wav,positive,353,cryceleb_353,cryceleb,2
cryceleb_2007.wav,positive,2007,cryceleb_2007,cryceleb,2
cryceleb_303.wav,positive,303,cryceleb_303,cryceleb,2
cryceleb_3149.wav,positive,3149,cryceleb_3149,cryceleb,2
cryceleb_2347.wav,positive,2347,cryceleb_2347,cryceleb,2
cryceleb_611.wav,positive,611,cryceleb_611,cryceleb,2
cryceleb_595.wav,positive,595,cryceleb_595,cryceleb,2
cryceleb_1198.wav,positive,1198,cryceleb_1198,cryceleb,2
cryceleb_1149.wav,positive,1149,cryceleb_1149,cryceleb,2
cryceleb_3995.wav,positive,3995,cryceleb_3995,cryceleb,2
cryceleb_2078.wav,positive,2078,cryceleb_2078,cryceleb,2
cryceleb_241.wav,positive,241,cryceleb_241,cryceleb,2
cryceleb_993.wav,positive,993,cryceleb_993,cryceleb,2
cryceleb_2027.wav,positive,2027,cryceleb_2027,cryceleb,2
cryceleb_4411.wav,positive,4411,cryceleb_4411,cryceleb,2
cryceleb_1297.wav,positive,1297,cryceleb_1297,cryceleb,2
cryceleb_4086.wav,positive,4086,cryceleb_4086,cryceleb,2
cryceleb_283.wav,positive,283,cryceleb_283,cryceleb,2
cryceleb_188.wav,positive,188,cryceleb_188,cryceleb,2
cryceleb_3704.wav,positive,3704,cryceleb_3704,cryceleb,2
cryceleb_3630.wav,positive,3630,cryceleb_3630,cryceleb,2
cryceleb_1987.wav,positive,1987,cryceleb_1987,cryceleb,2
cryceleb_4187.wav,positive,4187,cryceleb_4187,cryceleb,2
cryceleb_2614.wav,positive,2614,cryceleb_2614,cryceleb,2
cryceleb_4239.wav,positive,4239,cryceleb_4239,cryceleb,2
cryceleb_2940.wav,positive,2940,cryceleb_2940,cryceleb,2
cryceleb_2172.wav,positive,2172,cryceleb_2172,cryceleb,2
cryceleb_2841.wav,positive,2841,cryceleb_2841,cryceleb,2
cryceleb_3569.wav,positive,3569,cryceleb_3569,cryceleb,2
cryceleb_1379.wav,positive,1379,cryceleb_1379,cryceleb,2
cryceleb_491.wav,positive,491,cryceleb_491,cryceleb,2
cryceleb_3951.wav,positive,3951,cryceleb_3951,cryceleb,2
cryceleb_2667.wav,positive,2667,cryceleb_2667,cryceleb,2
cryceleb_2853.wav,positive,2853,cryceleb_2853,cryceleb,2
cryceleb_2765.wav,positive,2765,cryceleb_2765,cryceleb,2
cryceleb_1882.wav,positive,1882,cryceleb_1882,cryceleb,2
cryceleb_1013.wav,positive,1013,cryceleb_1013,cryceleb,2
cryceleb_482.wav,positive,482,cryceleb_482,cryceleb,2
cryceleb_2764.wav,positive,2764,cryceleb_2764,cryceleb,2
cryceleb_1294.wav,positive,1294,cryceleb_1294,cryceleb,2
cryceleb_2976.wav,positive,2976,cryceleb_2976,cryceleb,2
cryceleb_3577.wav,positive,3577,cryceleb_3577,cryceleb,2
cryceleb_3902.wav,positive,3902,cryceleb_3902,cryceleb,2
cryceleb_77.wav,positive,77,cryceleb_77,cryceleb,2
cryceleb_2910.wav,positive,2910,cryceleb_2910,cryceleb,2
cryceleb_1877.wav,positive,1877,cryceleb_1877,cryceleb,2
cryceleb_3248.wav,positive,3248,cryceleb_3248,cryceleb,2
cryceleb_1844.wav,positive,1844,cryceleb_1844,cryceleb,2
cryceleb_1706.wav,positive,1706,cryceleb_1706,cryceleb,2
cryceleb_3708.wav,positive,3708,cryceleb_3708,cryceleb,2
cryceleb_2014.wav,positive,2014,cryceleb_2014,cryceleb,2
cryceleb_936.wav,positive,936,cryceleb_936,cryceleb,2
cryceleb_2426.wav,positive,2426,cryceleb_2426,cryceleb,2
cryceleb_2822.wav,positive,2822,cryceleb_2822,cryceleb,2
cryceleb_3694.wav,positive,3694,cryceleb_3694,cryceleb,2
cryceleb_956.wav,positive,956,cryceleb_956,cryceleb,2
cryceleb_3818.wav,positive,3818,cryceleb_3818,cryceleb,2
cryceleb_884.wav,positive,884,cryceleb_884,cryceleb,2
cryceleb_1141.wav,positive,1141,cryceleb_1141,cryceleb,2
cryceleb_1650.wav,positive,1650,cryceleb_1650,cryceleb,2
cryceleb_682.wav,positive,682,cryceleb_682,cryceleb,2
cryceleb_210.wav,positive,210,cryceleb_210,cryceleb,2
cryceleb_2264.wav,positive,2264,cryceleb_2264,cryceleb,2
cryceleb_836.wav,positive,836,cryceleb_836,cryceleb,2
cryceleb_3281.wav,positive,3281,cryceleb_3281,cryceleb,2
cryceleb_3128.wav,positive,3128,cryceleb_3128,cryceleb,2
cryceleb_338.wav,positive,338,cryceleb_338,cryceleb,2
cryceleb_244.wav,positive,244,cryceleb_244,cryceleb,2
cryceleb_2169.wav,positive,2169,cryceleb_2169,cryceleb,2
cryceleb_3327.wav,positive,3327,cryceleb_3327,cryceleb,2
cryceleb_663.wav,positive,663,cryceleb_663,cryceleb,2
cryceleb_150.wav,positive,150,cryceleb_150,cryceleb,2
cryceleb_4449.wav,positive,4449,cryceleb_4449,cryceleb,2
cryceleb_3865.wav,positive,3865,cryceleb_3865,cryceleb,2
cryceleb_859.wav,positive,859,cryceleb_859,cryceleb,2
cryceleb_4254.wav,positive,4254,cryceleb_4254,cryceleb,2
cryceleb_4166.wav,positive,4166,cryceleb_4166,cryceleb,2
cryceleb_2583.wav,positive,2583,cryceleb_2583,cryceleb,2
cryceleb_3840.wav,positive,3840,cryceleb_3840,cryceleb,2
cryceleb_3906.wav,positive,3906,cryceleb_3906,cryceleb,2
cryceleb_2496.wav,positive,2496,cryceleb_2496,cryceleb,2
cryceleb_2011.wav,positive,2011,cryceleb_2011,cryceleb,2
cryceleb_1822.wav,positive,1822,cryceleb_1822,cryceleb,2
cryceleb_3626.wav,positive,3626,cryceleb_3626,cryceleb,2
cryceleb_2283.wav,positive,2283,cryceleb_2283,cryceleb,2
cryceleb_3760.wav,positive,3760,cryceleb_3760,cryceleb,2
cryceleb_3678.wav,positive,3678,cryceleb_3678,cryceleb,2
cryceleb_3517.wav,positive,3517,cryceleb_3517,cryceleb,2
cryceleb_1436.wav,positive,1436,cryceleb_1436,cryceleb,2
cryceleb_3829.wav,positive,3829,cryceleb_3829,cryceleb,2
cryceleb_3486.wav,positive,3486,cryceleb_3486,cryceleb,2
cryceleb_2758.wav,positive,2758,cryceleb_2758,cryceleb,2
cryceleb_1618.wav,positive,1618,cryceleb_1618,cryceleb,2
cryceleb_2025.wav,positive,2025,cryceleb_2025,cryceleb,2
cryceleb_3802.wav,positive,3802,cryceleb_3802,cryceleb,2
cryceleb_1907.wav,positive,1907,cryceleb_1907,cryceleb,2
cryceleb_2939.wav,positive,2939,cryceleb_2939,cryceleb,2
cryceleb_2684.wav,positive,2684,cryceleb_2684,cryceleb,2
cryceleb_4385.wav,positive,4385,cryceleb_4385,cryceleb,2
cryceleb_3688.wav,positive,3688,cryceleb_3688,cryceleb,2
cryceleb_598.wav,positive,598,cryceleb_598,cryceleb,2
cryceleb_1584.wav,positive,1584,cryceleb_1584,cryceleb,2
cryceleb_4382.wav,positive,4382,cryceleb_4382,cryceleb,2
cryceleb_3479.wav,positive,3479,cryceleb_3479,cryceleb,2
cryceleb_4414.wav,positive,4414,cryceleb_4414,cryceleb,2
cryceleb_4331.wav,positive,4331,cryceleb_4331,cryceleb,2
cryceleb_749.wav,positive,749,cryceleb_749,cryceleb,2
cryceleb_1569.wav,positive,1569,cryceleb_1569,cryceleb,2
cryceleb_890.wav,positive,890,cryceleb_890,cryceleb,2
cryceleb_4247.wav,positive,4247,cryceleb_4247,cryceleb,2
