ID,duration,wav,wav_format,wav_opts
non_speech_1336,5.0,SoundClassification/data/audio/negative/non_speech_1336.wav,wav,
non_speech_521,5.0624375,SoundClassification/data/audio/negative/non_speech_521.wav,wav,
non_speech_798,5.000136054421769,SoundClassification/data/audio/negative/non_speech_798.wav,wav,
non_speech_155,5.0,SoundClassification/data/audio/negative/non_speech_155.wav,wav,
non_speech_103,5.0,SoundClassification/data/audio/negative/non_speech_103.wav,wav,
non_speech_1558,5.0,SoundClassification/data/audio/negative/non_speech_1558.wav,wav,
non_speech_922,5.0,SoundClassification/data/audio/negative/non_speech_922.wav,wav,
non_speech_1293,5.0,SoundClassification/data/audio/negative/non_speech_1293.wav,wav,
non_speech_2062,5.0,SoundClassification/data/audio/negative/non_speech_2062.wav,wav,
non_speech_1333,5.0,SoundClassification/data/audio/negative/non_speech_1333.wav,wav,
non_speech_1194,5.0,SoundClassification/data/audio/negative/non_speech_1194.wav,wav,
non_speech_1797,5.0,SoundClassification/data/audio/negative/non_speech_1797.wav,wav,
non_speech_462,5.0624375,SoundClassification/data/audio/negative/non_speech_462.wav,wav,
non_speech_160,5.0,SoundClassification/data/audio/negative/non_speech_160.wav,wav,
non_speech_1576,5.0,SoundClassification/data/audio/negative/non_speech_1576.wav,wav,
non_speech_209,5.0,SoundClassification/data/audio/negative/non_speech_209.wav,wav,
non_speech_465,5.0624375,SoundClassification/data/audio/negative/non_speech_465.wav,wav,
non_speech_1927,5.0,SoundClassification/data/audio/negative/non_speech_1927.wav,wav,
non_speech_525,5.0624375,SoundClassification/data/audio/negative/non_speech_525.wav,wav,
non_speech_223,5.0,SoundClassification/data/audio/negative/non_speech_223.wav,wav,
non_speech_517,5.0624375,SoundClassification/data/audio/negative/non_speech_517.wav,wav,
non_speech_588,5.0624375,SoundClassification/data/audio/negative/non_speech_588.wav,wav,
non_speech_45,5.0,SoundClassification/data/audio/negative/non_speech_45.wav,wav,
non_speech_1192,4.999455782312925,SoundClassification/data/audio/negative/non_speech_1192.wav,wav,
non_speech_1526,5.0,SoundClassification/data/audio/negative/non_speech_1526.wav,wav,
non_speech_1219,5.0,SoundClassification/data/audio/negative/non_speech_1219.wav,wav,
non_speech_1742,5.0,SoundClassification/data/audio/negative/non_speech_1742.wav,wav,
non_speech_271,5.0624375,SoundClassification/data/audio/negative/non_speech_271.wav,wav,
non_speech_1801,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1801.wav,wav,
non_speech_622,5.0,SoundClassification/data/audio/negative/non_speech_622.wav,wav,
non_speech_829,5.0,SoundClassification/data/audio/negative/non_speech_829.wav,wav,
non_speech_1708,5.0,SoundClassification/data/audio/negative/non_speech_1708.wav,wav,
non_speech_139,5.0,SoundClassification/data/audio/negative/non_speech_139.wav,wav,
non_speech_1236,5.0,SoundClassification/data/audio/negative/non_speech_1236.wav,wav,
non_speech_1556,5.0,SoundClassification/data/audio/negative/non_speech_1556.wav,wav,
non_speech_1228,5.0,SoundClassification/data/audio/negative/non_speech_1228.wav,wav,
non_speech_1239,5.0,SoundClassification/data/audio/negative/non_speech_1239.wav,wav,
non_speech_141,5.0,SoundClassification/data/audio/negative/non_speech_141.wav,wav,
non_speech_1234,5.0,SoundClassification/data/audio/negative/non_speech_1234.wav,wav,
non_speech_1068,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1068.wav,wav,
non_speech_1417,5.0,SoundClassification/data/audio/negative/non_speech_1417.wav,wav,
non_speech_910,5.0,SoundClassification/data/audio/negative/non_speech_910.wav,wav,
non_speech_1849,5.0,SoundClassification/data/audio/negative/non_speech_1849.wav,wav,
non_speech_1911,5.0,SoundClassification/data/audio/negative/non_speech_1911.wav,wav,
non_speech_1673,5.0,SoundClassification/data/audio/negative/non_speech_1673.wav,wav,
non_speech_1058,5.0,SoundClassification/data/audio/negative/non_speech_1058.wav,wav,
non_speech_320,5.0624375,SoundClassification/data/audio/negative/non_speech_320.wav,wav,
non_speech_592,5.0624375,SoundClassification/data/audio/negative/non_speech_592.wav,wav,
non_speech_1211,5.0,SoundClassification/data/audio/negative/non_speech_1211.wav,wav,
non_speech_92,5.0,SoundClassification/data/audio/negative/non_speech_92.wav,wav,
non_speech_2002,5.0,SoundClassification/data/audio/negative/non_speech_2002.wav,wav,
non_speech_844,5.0,SoundClassification/data/audio/negative/non_speech_844.wav,wav,
non_speech_767,5.0,SoundClassification/data/audio/negative/non_speech_767.wav,wav,
non_speech_1562,5.0,SoundClassification/data/audio/negative/non_speech_1562.wav,wav,
non_speech_818,5.0,SoundClassification/data/audio/negative/non_speech_818.wav,wav,
non_speech_1331,5.0,SoundClassification/data/audio/negative/non_speech_1331.wav,wav,
non_speech_1550,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1550.wav,wav,
non_speech_2046,5.0,SoundClassification/data/audio/negative/non_speech_2046.wav,wav,
non_speech_1648,5.0,SoundClassification/data/audio/negative/non_speech_1648.wav,wav,
non_speech_493,5.0624375,SoundClassification/data/audio/negative/non_speech_493.wav,wav,
non_speech_853,4.999569160997733,SoundClassification/data/audio/negative/non_speech_853.wav,wav,
non_speech_1130,5.0,SoundClassification/data/audio/negative/non_speech_1130.wav,wav,
non_speech_28,5.0,SoundClassification/data/audio/negative/non_speech_28.wav,wav,
non_speech_1809,5.0,SoundClassification/data/audio/negative/non_speech_1809.wav,wav,
non_speech_1420,5.0,SoundClassification/data/audio/negative/non_speech_1420.wav,wav,
non_speech_1383,5.0,SoundClassification/data/audio/negative/non_speech_1383.wav,wav,
non_speech_429,5.0624375,SoundClassification/data/audio/negative/non_speech_429.wav,wav,
non_speech_962,4.99952380952381,SoundClassification/data/audio/negative/non_speech_962.wav,wav,
non_speech_1332,5.0,SoundClassification/data/audio/negative/non_speech_1332.wav,wav,
non_speech_1471,5.0,SoundClassification/data/audio/negative/non_speech_1471.wav,wav,
non_speech_1764,5.0,SoundClassification/data/audio/negative/non_speech_1764.wav,wav,
non_speech_533,5.0624375,SoundClassification/data/audio/negative/non_speech_533.wav,wav,
non_speech_187,5.0,SoundClassification/data/audio/negative/non_speech_187.wav,wav,
non_speech_1337,5.0,SoundClassification/data/audio/negative/non_speech_1337.wav,wav,
non_speech_411,5.0624375,SoundClassification/data/audio/negative/non_speech_411.wav,wav,
non_speech_1091,5.0,SoundClassification/data/audio/negative/non_speech_1091.wav,wav,
non_speech_585,5.0624375,SoundClassification/data/audio/negative/non_speech_585.wav,wav,
non_speech_1009,4.999501133786848,SoundClassification/data/audio/negative/non_speech_1009.wav,wav,
non_speech_1365,5.0,SoundClassification/data/audio/negative/non_speech_1365.wav,wav,
non_speech_1095,5.0,SoundClassification/data/audio/negative/non_speech_1095.wav,wav,
non_speech_1781,5.0,SoundClassification/data/audio/negative/non_speech_1781.wav,wav,
non_speech_1292,5.0,SoundClassification/data/audio/negative/non_speech_1292.wav,wav,
non_speech_867,4.998979591836735,SoundClassification/data/audio/negative/non_speech_867.wav,wav,
non_speech_1709,5.0,SoundClassification/data/audio/negative/non_speech_1709.wav,wav,
non_speech_1877,5.0,SoundClassification/data/audio/negative/non_speech_1877.wav,wav,
non_speech_88,5.0,SoundClassification/data/audio/negative/non_speech_88.wav,wav,
non_speech_2027,5.0,SoundClassification/data/audio/negative/non_speech_2027.wav,wav,
non_speech_489,5.0624375,SoundClassification/data/audio/negative/non_speech_489.wav,wav,
non_speech_653,4.999818594104308,SoundClassification/data/audio/negative/non_speech_653.wav,wav,
non_speech_780,5.0,SoundClassification/data/audio/negative/non_speech_780.wav,wav,
non_speech_1152,5.0,SoundClassification/data/audio/negative/non_speech_1152.wav,wav,
non_speech_1752,5.0,SoundClassification/data/audio/negative/non_speech_1752.wav,wav,
non_speech_1411,5.0,SoundClassification/data/audio/negative/non_speech_1411.wav,wav,
non_speech_1251,5.0,SoundClassification/data/audio/negative/non_speech_1251.wav,wav,
non_speech_866,4.999501133786848,SoundClassification/data/audio/negative/non_speech_866.wav,wav,
non_speech_1048,5.000249433106576,SoundClassification/data/audio/negative/non_speech_1048.wav,wav,
non_speech_942,4.999546485260771,SoundClassification/data/audio/negative/non_speech_942.wav,wav,
non_speech_1303,5.0,SoundClassification/data/audio/negative/non_speech_1303.wav,wav,
non_speech_1035,5.0,SoundClassification/data/audio/negative/non_speech_1035.wav,wav,
non_speech_1496,5.0,SoundClassification/data/audio/negative/non_speech_1496.wav,wav,
non_speech_1914,5.0,SoundClassification/data/audio/negative/non_speech_1914.wav,wav,
non_speech_355,5.0624375,SoundClassification/data/audio/negative/non_speech_355.wav,wav,
non_speech_806,4.99952380952381,SoundClassification/data/audio/negative/non_speech_806.wav,wav,
non_speech_1135,5.0,SoundClassification/data/audio/negative/non_speech_1135.wav,wav,
non_speech_576,5.0624375,SoundClassification/data/audio/negative/non_speech_576.wav,wav,
non_speech_1632,5.0,SoundClassification/data/audio/negative/non_speech_1632.wav,wav,
non_speech_1229,5.0,SoundClassification/data/audio/negative/non_speech_1229.wav,wav,
non_speech_1197,5.0,SoundClassification/data/audio/negative/non_speech_1197.wav,wav,
non_speech_416,5.0624375,SoundClassification/data/audio/negative/non_speech_416.wav,wav,
non_speech_1476,5.0,SoundClassification/data/audio/negative/non_speech_1476.wav,wav,
non_speech_1389,5.0,SoundClassification/data/audio/negative/non_speech_1389.wav,wav,
non_speech_1397,5.0,SoundClassification/data/audio/negative/non_speech_1397.wav,wav,
non_speech_1387,5.0,SoundClassification/data/audio/negative/non_speech_1387.wav,wav,
non_speech_1123,5.0,SoundClassification/data/audio/negative/non_speech_1123.wav,wav,
non_speech_1144,5.0,SoundClassification/data/audio/negative/non_speech_1144.wav,wav,
non_speech_583,5.0624375,SoundClassification/data/audio/negative/non_speech_583.wav,wav,
non_speech_1980,5.0,SoundClassification/data/audio/negative/non_speech_1980.wav,wav,
non_speech_1943,5.0,SoundClassification/data/audio/negative/non_speech_1943.wav,wav,
non_speech_581,5.0624375,SoundClassification/data/audio/negative/non_speech_581.wav,wav,
non_speech_452,5.0624375,SoundClassification/data/audio/negative/non_speech_452.wav,wav,
non_speech_1034,5.0,SoundClassification/data/audio/negative/non_speech_1034.wav,wav,
non_speech_1436,5.0,SoundClassification/data/audio/negative/non_speech_1436.wav,wav,
non_speech_1760,5.0,SoundClassification/data/audio/negative/non_speech_1760.wav,wav,
non_speech_1346,5.0,SoundClassification/data/audio/negative/non_speech_1346.wav,wav,
non_speech_973,4.99952380952381,SoundClassification/data/audio/negative/non_speech_973.wav,wav,
non_speech_116,5.0,SoundClassification/data/audio/negative/non_speech_116.wav,wav,
non_speech_702,5.0,SoundClassification/data/audio/negative/non_speech_702.wav,wav,
non_speech_1140,5.0,SoundClassification/data/audio/negative/non_speech_1140.wav,wav,
non_speech_1578,5.0,SoundClassification/data/audio/negative/non_speech_1578.wav,wav,
non_speech_947,5.0,SoundClassification/data/audio/negative/non_speech_947.wav,wav,
non_speech_1261,5.0,SoundClassification/data/audio/negative/non_speech_1261.wav,wav,
non_speech_1402,5.0,SoundClassification/data/audio/negative/non_speech_1402.wav,wav,
non_speech_761,5.0,SoundClassification/data/audio/negative/non_speech_761.wav,wav,
non_speech_47,5.0,SoundClassification/data/audio/negative/non_speech_47.wav,wav,
non_speech_1245,5.0,SoundClassification/data/audio/negative/non_speech_1245.wav,wav,
non_speech_74,5.0,SoundClassification/data/audio/negative/non_speech_74.wav,wav,
non_speech_814,5.0,SoundClassification/data/audio/negative/non_speech_814.wav,wav,
non_speech_1765,5.0,SoundClassification/data/audio/negative/non_speech_1765.wav,wav,
non_speech_1241,5.0,SoundClassification/data/audio/negative/non_speech_1241.wav,wav,
non_speech_297,5.0624375,SoundClassification/data/audio/negative/non_speech_297.wav,wav,
non_speech_324,5.0624375,SoundClassification/data/audio/negative/non_speech_324.wav,wav,
non_speech_896,5.0,SoundClassification/data/audio/negative/non_speech_896.wav,wav,
non_speech_905,4.999387755102041,SoundClassification/data/audio/negative/non_speech_905.wav,wav,
non_speech_604,5.0624375,SoundClassification/data/audio/negative/non_speech_604.wav,wav,
non_speech_1370,5.0,SoundClassification/data/audio/negative/non_speech_1370.wav,wav,
non_speech_46,5.0,SoundClassification/data/audio/negative/non_speech_46.wav,wav,
non_speech_1563,5.0,SoundClassification/data/audio/negative/non_speech_1563.wav,wav,
non_speech_1551,5.0,SoundClassification/data/audio/negative/non_speech_1551.wav,wav,
non_speech_847,5.0,SoundClassification/data/audio/negative/non_speech_847.wav,wav,
non_speech_2067,5.0,SoundClassification/data/audio/negative/non_speech_2067.wav,wav,
non_speech_1803,5.0,SoundClassification/data/audio/negative/non_speech_1803.wav,wav,
non_speech_1400,5.0,SoundClassification/data/audio/negative/non_speech_1400.wav,wav,
non_speech_914,5.0,SoundClassification/data/audio/negative/non_speech_914.wav,wav,
non_speech_123,5.0,SoundClassification/data/audio/negative/non_speech_123.wav,wav,
non_speech_135,4.998979591836735,SoundClassification/data/audio/negative/non_speech_135.wav,wav,
non_speech_1511,5.0,SoundClassification/data/audio/negative/non_speech_1511.wav,wav,
non_speech_151,5.0,SoundClassification/data/audio/negative/non_speech_151.wav,wav,
non_speech_843,5.000090702947846,SoundClassification/data/audio/negative/non_speech_843.wav,wav,
non_speech_563,5.0624375,SoundClassification/data/audio/negative/non_speech_563.wav,wav,
non_speech_821,5.0,SoundClassification/data/audio/negative/non_speech_821.wav,wav,
non_speech_27,5.0,SoundClassification/data/audio/negative/non_speech_27.wav,wav,
non_speech_774,5.0,SoundClassification/data/audio/negative/non_speech_774.wav,wav,
non_speech_30,5.0,SoundClassification/data/audio/negative/non_speech_30.wav,wav,
non_speech_69,5.0,SoundClassification/data/audio/negative/non_speech_69.wav,wav,
non_speech_918,5.0,SoundClassification/data/audio/negative/non_speech_918.wav,wav,
non_speech_1368,5.0,SoundClassification/data/audio/negative/non_speech_1368.wav,wav,
non_speech_1481,5.0,SoundClassification/data/audio/negative/non_speech_1481.wav,wav,
non_speech_1171,5.0,SoundClassification/data/audio/negative/non_speech_1171.wav,wav,
non_speech_1340,5.0,SoundClassification/data/audio/negative/non_speech_1340.wav,wav,
non_speech_1200,5.0,SoundClassification/data/audio/negative/non_speech_1200.wav,wav,
non_speech_891,5.0,SoundClassification/data/audio/negative/non_speech_891.wav,wav,
non_speech_1575,5.0,SoundClassification/data/audio/negative/non_speech_1575.wav,wav,
non_speech_1386,5.0,SoundClassification/data/audio/negative/non_speech_1386.wav,wav,
non_speech_1067,5.0,SoundClassification/data/audio/negative/non_speech_1067.wav,wav,
non_speech_531,5.0624375,SoundClassification/data/audio/negative/non_speech_531.wav,wav,
non_speech_1613,5.0,SoundClassification/data/audio/negative/non_speech_1613.wav,wav,
non_speech_1051,5.0,SoundClassification/data/audio/negative/non_speech_1051.wav,wav,
non_speech_361,5.0624375,SoundClassification/data/audio/negative/non_speech_361.wav,wav,
non_speech_19,5.0,SoundClassification/data/audio/negative/non_speech_19.wav,wav,
non_speech_119,5.0,SoundClassification/data/audio/negative/non_speech_119.wav,wav,
non_speech_1097,5.0,SoundClassification/data/audio/negative/non_speech_1097.wav,wav,
non_speech_568,5.0624375,SoundClassification/data/audio/negative/non_speech_568.wav,wav,
non_speech_1373,5.0,SoundClassification/data/audio/negative/non_speech_1373.wav,wav,
non_speech_1899,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1899.wav,wav,
non_speech_660,5.0,SoundClassification/data/audio/negative/non_speech_660.wav,wav,
non_speech_1087,5.0,SoundClassification/data/audio/negative/non_speech_1087.wav,wav,
non_speech_883,5.0,SoundClassification/data/audio/negative/non_speech_883.wav,wav,
non_speech_1678,5.0,SoundClassification/data/audio/negative/non_speech_1678.wav,wav,
non_speech_15,5.0,SoundClassification/data/audio/negative/non_speech_15.wav,wav,
non_speech_176,5.0,SoundClassification/data/audio/negative/non_speech_176.wav,wav,
non_speech_1278,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1278.wav,wav,
non_speech_373,5.0624375,SoundClassification/data/audio/negative/non_speech_373.wav,wav,
non_speech_1822,5.0,SoundClassification/data/audio/negative/non_speech_1822.wav,wav,
non_speech_372,5.0624375,SoundClassification/data/audio/negative/non_speech_372.wav,wav,
non_speech_1737,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1737.wav,wav,
non_speech_580,5.0624375,SoundClassification/data/audio/negative/non_speech_580.wav,wav,
non_speech_201,5.0,SoundClassification/data/audio/negative/non_speech_201.wav,wav,
non_speech_1117,4.999705215419501,SoundClassification/data/audio/negative/non_speech_1117.wav,wav,
non_speech_743,5.0,SoundClassification/data/audio/negative/non_speech_743.wav,wav,
non_speech_484,5.0624375,SoundClassification/data/audio/negative/non_speech_484.wav,wav,
non_speech_1267,5.0,SoundClassification/data/audio/negative/non_speech_1267.wav,wav,
non_speech_2011,5.0,SoundClassification/data/audio/negative/non_speech_2011.wav,wav,
non_speech_1372,5.0,SoundClassification/data/audio/negative/non_speech_1372.wav,wav,
non_speech_420,5.0624375,SoundClassification/data/audio/negative/non_speech_420.wav,wav,
non_speech_1929,5.0,SoundClassification/data/audio/negative/non_speech_1929.wav,wav,
non_speech_614,5.0624375,SoundClassification/data/audio/negative/non_speech_614.wav,wav,
non_speech_1777,5.0,SoundClassification/data/audio/negative/non_speech_1777.wav,wav,
non_speech_1882,5.0,SoundClassification/data/audio/negative/non_speech_1882.wav,wav,
non_speech_1705,5.0,SoundClassification/data/audio/negative/non_speech_1705.wav,wav,
non_speech_1974,5.0,SoundClassification/data/audio/negative/non_speech_1974.wav,wav,
non_speech_1189,5.0,SoundClassification/data/audio/negative/non_speech_1189.wav,wav,
non_speech_476,5.0624375,SoundClassification/data/audio/negative/non_speech_476.wav,wav,
non_speech_435,5.0624375,SoundClassification/data/audio/negative/non_speech_435.wav,wav,
non_speech_698,5.0,SoundClassification/data/audio/negative/non_speech_698.wav,wav,
non_speech_1352,5.0,SoundClassification/data/audio/negative/non_speech_1352.wav,wav,
non_speech_902,5.0,SoundClassification/data/audio/negative/non_speech_902.wav,wav,
non_speech_959,5.0,SoundClassification/data/audio/negative/non_speech_959.wav,wav,
non_speech_590,5.0624375,SoundClassification/data/audio/negative/non_speech_590.wav,wav,
non_speech_509,5.0624375,SoundClassification/data/audio/negative/non_speech_509.wav,wav,
non_speech_1220,5.0,SoundClassification/data/audio/negative/non_speech_1220.wav,wav,
non_speech_1396,5.0,SoundClassification/data/audio/negative/non_speech_1396.wav,wav,
non_speech_911,5.0,SoundClassification/data/audio/negative/non_speech_911.wav,wav,
non_speech_648,4.999795918367347,SoundClassification/data/audio/negative/non_speech_648.wav,wav,
non_speech_557,5.0624375,SoundClassification/data/audio/negative/non_speech_557.wav,wav,
non_speech_308,5.0624375,SoundClassification/data/audio/negative/non_speech_308.wav,wav,
non_speech_1040,5.000113378684807,SoundClassification/data/audio/negative/non_speech_1040.wav,wav,
non_speech_617,5.0,SoundClassification/data/audio/negative/non_speech_617.wav,wav,
non_speech_374,5.0624375,SoundClassification/data/audio/negative/non_speech_374.wav,wav,
non_speech_951,5.0,SoundClassification/data/audio/negative/non_speech_951.wav,wav,
non_speech_214,5.0,SoundClassification/data/audio/negative/non_speech_214.wav,wav,
non_speech_890,5.0,SoundClassification/data/audio/negative/non_speech_890.wav,wav,
non_speech_2065,5.0,SoundClassification/data/audio/negative/non_speech_2065.wav,wav,
non_speech_784,5.0,SoundClassification/data/audio/negative/non_speech_784.wav,wav,
non_speech_957,5.0,SoundClassification/data/audio/negative/non_speech_957.wav,wav,
non_speech_1380,5.0,SoundClassification/data/audio/negative/non_speech_1380.wav,wav,
non_speech_378,5.0624375,SoundClassification/data/audio/negative/non_speech_378.wav,wav,
non_speech_1388,5.0,SoundClassification/data/audio/negative/non_speech_1388.wav,wav,
non_speech_591,5.0624375,SoundClassification/data/audio/negative/non_speech_591.wav,wav,
non_speech_1940,5.0,SoundClassification/data/audio/negative/non_speech_1940.wav,wav,
non_speech_1689,5.0,SoundClassification/data/audio/negative/non_speech_1689.wav,wav,
non_speech_300,5.0624375,SoundClassification/data/audio/negative/non_speech_300.wav,wav,
non_speech_1446,5.0,SoundClassification/data/audio/negative/non_speech_1446.wav,wav,
non_speech_1072,5.0,SoundClassification/data/audio/negative/non_speech_1072.wav,wav,
non_speech_1875,5.0,SoundClassification/data/audio/negative/non_speech_1875.wav,wav,
non_speech_235,5.0,SoundClassification/data/audio/negative/non_speech_235.wav,wav,
non_speech_1145,5.000204081632653,SoundClassification/data/audio/negative/non_speech_1145.wav,wav,
non_speech_907,5.0,SoundClassification/data/audio/negative/non_speech_907.wav,wav,
non_speech_328,5.0624375,SoundClassification/data/audio/negative/non_speech_328.wav,wav,
non_speech_1997,5.0,SoundClassification/data/audio/negative/non_speech_1997.wav,wav,
non_speech_2012,5.0,SoundClassification/data/audio/negative/non_speech_2012.wav,wav,
non_speech_1656,5.0,SoundClassification/data/audio/negative/non_speech_1656.wav,wav,
non_speech_72,5.0,SoundClassification/data/audio/negative/non_speech_72.wav,wav,
non_speech_1792,5.0,SoundClassification/data/audio/negative/non_speech_1792.wav,wav,
non_speech_500,5.0624375,SoundClassification/data/audio/negative/non_speech_500.wav,wav,
non_speech_1378,5.0,SoundClassification/data/audio/negative/non_speech_1378.wav,wav,
non_speech_358,5.0624375,SoundClassification/data/audio/negative/non_speech_358.wav,wav,
non_speech_1811,5.0,SoundClassification/data/audio/negative/non_speech_1811.wav,wav,
non_speech_529,5.0624375,SoundClassification/data/audio/negative/non_speech_529.wav,wav,
non_speech_1185,4.999501133786848,SoundClassification/data/audio/negative/non_speech_1185.wav,wav,
non_speech_1636,5.0,SoundClassification/data/audio/negative/non_speech_1636.wav,wav,
non_speech_224,5.0,SoundClassification/data/audio/negative/non_speech_224.wav,wav,
non_speech_2058,5.0,SoundClassification/data/audio/negative/non_speech_2058.wav,wav,
non_speech_1231,5.0,SoundClassification/data/audio/negative/non_speech_1231.wav,wav,
non_speech_422,5.0624375,SoundClassification/data/audio/negative/non_speech_422.wav,wav,
non_speech_1204,5.0,SoundClassification/data/audio/negative/non_speech_1204.wav,wav,
non_speech_233,5.0,SoundClassification/data/audio/negative/non_speech_233.wav,wav,
non_speech_1318,5.0,SoundClassification/data/audio/negative/non_speech_1318.wav,wav,
non_speech_1541,5.0,SoundClassification/data/audio/negative/non_speech_1541.wav,wav,
non_speech_619,5.0,SoundClassification/data/audio/negative/non_speech_619.wav,wav,
non_speech_527,5.0624375,SoundClassification/data/audio/negative/non_speech_527.wav,wav,
non_speech_380,5.0624375,SoundClassification/data/audio/negative/non_speech_380.wav,wav,
non_speech_2032,5.0,SoundClassification/data/audio/negative/non_speech_2032.wav,wav,
non_speech_204,5.0,SoundClassification/data/audio/negative/non_speech_204.wav,wav,
non_speech_1413,5.0,SoundClassification/data/audio/negative/non_speech_1413.wav,wav,
non_speech_211,5.0,SoundClassification/data/audio/negative/non_speech_211.wav,wav,
non_speech_1992,5.0,SoundClassification/data/audio/negative/non_speech_1992.wav,wav,
non_speech_70,5.0,SoundClassification/data/audio/negative/non_speech_70.wav,wav,
non_speech_31,5.0,SoundClassification/data/audio/negative/non_speech_31.wav,wav,
non_speech_1210,5.0,SoundClassification/data/audio/negative/non_speech_1210.wav,wav,
non_speech_114,5.0,SoundClassification/data/audio/negative/non_speech_114.wav,wav,
non_speech_967,5.000090702947846,SoundClassification/data/audio/negative/non_speech_967.wav,wav,
non_speech_1977,5.0,SoundClassification/data/audio/negative/non_speech_1977.wav,wav,
non_speech_1883,5.0,SoundClassification/data/audio/negative/non_speech_1883.wav,wav,
non_speech_1786,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1786.wav,wav,
non_speech_439,5.0624375,SoundClassification/data/audio/negative/non_speech_439.wav,wav,
non_speech_1821,5.0,SoundClassification/data/audio/negative/non_speech_1821.wav,wav,
non_speech_133,5.0,SoundClassification/data/audio/negative/non_speech_133.wav,wav,
non_speech_862,5.0,SoundClassification/data/audio/negative/non_speech_862.wav,wav,
non_speech_748,5.0,SoundClassification/data/audio/negative/non_speech_748.wav,wav,
non_speech_1864,5.0,SoundClassification/data/audio/negative/non_speech_1864.wav,wav,
non_speech_1406,5.0,SoundClassification/data/audio/negative/non_speech_1406.wav,wav,
non_speech_1075,5.000272108843538,SoundClassification/data/audio/negative/non_speech_1075.wav,wav,
non_speech_932,5.0,SoundClassification/data/audio/negative/non_speech_932.wav,wav,
non_speech_86,5.0,SoundClassification/data/audio/negative/non_speech_86.wav,wav,
non_speech_409,5.0624375,SoundClassification/data/audio/negative/non_speech_409.wav,wav,
non_speech_1039,5.0,SoundClassification/data/audio/negative/non_speech_1039.wav,wav,
non_speech_1111,5.0,SoundClassification/data/audio/negative/non_speech_1111.wav,wav,
non_speech_1334,5.0,SoundClassification/data/audio/negative/non_speech_1334.wav,wav,
non_speech_1294,5.0,SoundClassification/data/audio/negative/non_speech_1294.wav,wav,
non_speech_483,5.0624375,SoundClassification/data/audio/negative/non_speech_483.wav,wav,
non_speech_1030,5.0,SoundClassification/data/audio/negative/non_speech_1030.wav,wav,
non_speech_1693,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1693.wav,wav,
non_speech_1044,5.0,SoundClassification/data/audio/negative/non_speech_1044.wav,wav,
non_speech_919,5.0,SoundClassification/data/audio/negative/non_speech_919.wav,wav,
non_speech_601,5.0624375,SoundClassification/data/audio/negative/non_speech_601.wav,wav,
non_speech_1969,5.0,SoundClassification/data/audio/negative/non_speech_1969.wav,wav,
non_speech_321,5.0624375,SoundClassification/data/audio/negative/non_speech_321.wav,wav,
non_speech_1923,5.0,SoundClassification/data/audio/negative/non_speech_1923.wav,wav,
non_speech_2070,5.0,SoundClassification/data/audio/negative/non_speech_2070.wav,wav,
non_speech_1527,5.0,SoundClassification/data/audio/negative/non_speech_1527.wav,wav,
non_speech_721,5.0,SoundClassification/data/audio/negative/non_speech_721.wav,wav,
non_speech_461,5.0624375,SoundClassification/data/audio/negative/non_speech_461.wav,wav,
non_speech_1301,5.0,SoundClassification/data/audio/negative/non_speech_1301.wav,wav,
non_speech_755,5.0,SoundClassification/data/audio/negative/non_speech_755.wav,wav,
non_speech_1354,5.0,SoundClassification/data/audio/negative/non_speech_1354.wav,wav,
non_speech_1553,5.0,SoundClassification/data/audio/negative/non_speech_1553.wav,wav,
non_speech_478,5.0624375,SoundClassification/data/audio/negative/non_speech_478.wav,wav,
non_speech_1020,5.0,SoundClassification/data/audio/negative/non_speech_1020.wav,wav,
non_speech_1240,5.0,SoundClassification/data/audio/negative/non_speech_1240.wav,wav,
non_speech_180,5.0,SoundClassification/data/audio/negative/non_speech_180.wav,wav,
non_speech_496,5.0624375,SoundClassification/data/audio/negative/non_speech_496.wav,wav,
non_speech_920,5.0,SoundClassification/data/audio/negative/non_speech_920.wav,wav,
non_speech_307,5.0624375,SoundClassification/data/audio/negative/non_speech_307.wav,wav,
non_speech_87,5.0,SoundClassification/data/audio/negative/non_speech_87.wav,wav,
non_speech_1736,5.0,SoundClassification/data/audio/negative/non_speech_1736.wav,wav,
non_speech_345,5.0624375,SoundClassification/data/audio/negative/non_speech_345.wav,wav,
non_speech_1142,5.0,SoundClassification/data/audio/negative/non_speech_1142.wav,wav,
non_speech_12,5.0,SoundClassification/data/audio/negative/non_speech_12.wav,wav,
non_speech_1649,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1649.wav,wav,
non_speech_1958,5.0,SoundClassification/data/audio/negative/non_speech_1958.wav,wav,
non_speech_633,5.0,SoundClassification/data/audio/negative/non_speech_633.wav,wav,
non_speech_1902,5.0,SoundClassification/data/audio/negative/non_speech_1902.wav,wav,
non_speech_1687,5.0,SoundClassification/data/audio/negative/non_speech_1687.wav,wav,
non_speech_628,5.0,SoundClassification/data/audio/negative/non_speech_628.wav,wav,
