ID,duration,wav,wav_format,wav_opts
meow_673,5.0,SoundClassification/data/audio/negative/meow_673.wav,wav,
meow_882,5.0,SoundClassification/data/audio/negative/meow_882.wav,wav,
meow_1684,5.0,SoundClassification/data/audio/negative/meow_1684.wav,wav,
meow_1280,5.0,SoundClassification/data/audio/negative/meow_1280.wav,wav,
meow_1887,5.0,SoundClassification/data/audio/negative/meow_1887.wav,wav,
non_speech_288,5.0624375,SoundClassification/data/audio/negative/non_speech_288.wav,wav,
non_speech_433,5.0624375,SoundClassification/data/audio/negative/non_speech_433.wav,wav,
non_speech_773,4.99952380952381,SoundClassification/data/audio/negative/non_speech_773.wav,wav,
non_speech_1544,5.0,SoundClassification/data/audio/negative/non_speech_1544.wav,wav,
non_speech_765,5.0,SoundClassification/data/audio/negative/non_speech_765.wav,wav,
non_speech_215,5.0,SoundClassification/data/audio/negative/non_speech_215.wav,wav,
non_speech_1100,5.0,SoundClassification/data/audio/negative/non_speech_1100.wav,wav,
non_speech_327,5.0624375,SoundClassification/data/audio/negative/non_speech_327.wav,wav,
non_speech_1948,5.0,SoundClassification/data/audio/negative/non_speech_1948.wav,wav,
non_speech_331,5.0624375,SoundClassification/data/audio/negative/non_speech_331.wav,wav,
non_speech_1395,5.0,SoundClassification/data/audio/negative/non_speech_1395.wav,wav,
non_speech_1353,5.0,SoundClassification/data/audio/negative/non_speech_1353.wav,wav,
non_speech_1005,5.0,SoundClassification/data/audio/negative/non_speech_1005.wav,wav,
non_speech_1045,5.0,SoundClassification/data/audio/negative/non_speech_1045.wav,wav,
non_speech_1407,5.0,SoundClassification/data/audio/negative/non_speech_1407.wav,wav,
non_speech_1510,5.0,SoundClassification/data/audio/negative/non_speech_1510.wav,wav,
non_speech_1347,5.0,SoundClassification/data/audio/negative/non_speech_1347.wav,wav,
non_speech_508,5.0624375,SoundClassification/data/audio/negative/non_speech_508.wav,wav,
non_speech_553,5.0624375,SoundClassification/data/audio/negative/non_speech_553.wav,wav,
non_speech_1549,5.0,SoundClassification/data/audio/negative/non_speech_1549.wav,wav,
non_speech_1061,5.0,SoundClassification/data/audio/negative/non_speech_1061.wav,wav,
non_speech_353,5.0624375,SoundClassification/data/audio/negative/non_speech_353.wav,wav,
non_speech_162,5.0,SoundClassification/data/audio/negative/non_speech_162.wav,wav,
non_speech_437,5.0624375,SoundClassification/data/audio/negative/non_speech_437.wav,wav,
non_speech_827,4.999546485260771,SoundClassification/data/audio/negative/non_speech_827.wav,wav,
non_speech_1932,5.0,SoundClassification/data/audio/negative/non_speech_1932.wav,wav,
non_speech_1690,5.0,SoundClassification/data/audio/negative/non_speech_1690.wav,wav,
non_speech_44,5.0,SoundClassification/data/audio/negative/non_speech_44.wav,wav,
non_speech_1891,5.0,SoundClassification/data/audio/negative/non_speech_1891.wav,wav,
non_speech_24,5.0,SoundClassification/data/audio/negative/non_speech_24.wav,wav,
non_speech_1833,5.0,SoundClassification/data/audio/negative/non_speech_1833.wav,wav,
non_speech_398,5.0624375,SoundClassification/data/audio/negative/non_speech_398.wav,wav,
non_speech_1084,5.0,SoundClassification/data/audio/negative/non_speech_1084.wav,wav,
non_speech_208,5.0,SoundClassification/data/audio/negative/non_speech_208.wav,wav,
non_speech_1615,5.0,SoundClassification/data/audio/negative/non_speech_1615.wav,wav,
non_speech_1985,5.0,SoundClassification/data/audio/negative/non_speech_1985.wav,wav,
non_speech_1780,5.0,SoundClassification/data/audio/negative/non_speech_1780.wav,wav,
non_speech_1548,5.0,SoundClassification/data/audio/negative/non_speech_1548.wav,wav,
non_speech_421,5.0624375,SoundClassification/data/audio/negative/non_speech_421.wav,wav,
non_speech_1008,5.0,SoundClassification/data/audio/negative/non_speech_1008.wav,wav,
non_speech_1092,5.000385487528344,SoundClassification/data/audio/negative/non_speech_1092.wav,wav,
non_speech_1698,5.0,SoundClassification/data/audio/negative/non_speech_1698.wav,wav,
non_speech_1592,5.0,SoundClassification/data/audio/negative/non_speech_1592.wav,wav,
non_speech_504,5.0624375,SoundClassification/data/audio/negative/non_speech_504.wav,wav,
non_speech_715,5.0,SoundClassification/data/audio/negative/non_speech_715.wav,wav,
non_speech_694,5.0,SoundClassification/data/audio/negative/non_speech_694.wav,wav,
non_speech_1646,5.0,SoundClassification/data/audio/negative/non_speech_1646.wav,wav,
non_speech_1254,5.0,SoundClassification/data/audio/negative/non_speech_1254.wav,wav,
non_speech_552,5.0624375,SoundClassification/data/audio/negative/non_speech_552.wav,wav,
non_speech_228,5.0,SoundClassification/data/audio/negative/non_speech_228.wav,wav,
non_speech_1860,5.0,SoundClassification/data/audio/negative/non_speech_1860.wav,wav,
non_speech_294,5.0624375,SoundClassification/data/audio/negative/non_speech_294.wav,wav,
non_speech_168,5.0,SoundClassification/data/audio/negative/non_speech_168.wav,wav,
non_speech_679,5.0,SoundClassification/data/audio/negative/non_speech_679.wav,wav,
non_speech_955,5.0,SoundClassification/data/audio/negative/non_speech_955.wav,wav,
non_speech_125,5.0,SoundClassification/data/audio/negative/non_speech_125.wav,wav,
non_speech_1878,5.0,SoundClassification/data/audio/negative/non_speech_1878.wav,wav,
non_speech_1060,5.0,SoundClassification/data/audio/negative/non_speech_1060.wav,wav,
non_speech_1322,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1322.wav,wav,
non_speech_1499,5.0,SoundClassification/data/audio/negative/non_speech_1499.wav,wav,
non_speech_1838,5.0,SoundClassification/data/audio/negative/non_speech_1838.wav,wav,
non_speech_656,5.0,SoundClassification/data/audio/negative/non_speech_656.wav,wav,
non_speech_944,4.999637188208617,SoundClassification/data/audio/negative/non_speech_944.wav,wav,
non_speech_199,5.0,SoundClassification/data/audio/negative/non_speech_199.wav,wav,
non_speech_260,5.0624375,SoundClassification/data/audio/negative/non_speech_260.wav,wav,
non_speech_243,5.0624375,SoundClassification/data/audio/negative/non_speech_243.wav,wav,
non_speech_2035,5.0,SoundClassification/data/audio/negative/non_speech_2035.wav,wav,
non_speech_1637,5.0,SoundClassification/data/audio/negative/non_speech_1637.wav,wav,
non_speech_104,5.0,SoundClassification/data/audio/negative/non_speech_104.wav,wav,
non_speech_1364,5.0,SoundClassification/data/audio/negative/non_speech_1364.wav,wav,
non_speech_671,5.0,SoundClassification/data/audio/negative/non_speech_671.wav,wav,
non_speech_2023,5.0,SoundClassification/data/audio/negative/non_speech_2023.wav,wav,
non_speech_731,5.0,SoundClassification/data/audio/negative/non_speech_731.wav,wav,
non_speech_278,5.0624375,SoundClassification/data/audio/negative/non_speech_278.wav,wav,
non_speech_265,5.0624375,SoundClassification/data/audio/negative/non_speech_265.wav,wav,
non_speech_782,5.000045351473923,SoundClassification/data/audio/negative/non_speech_782.wav,wav,
non_speech_1971,5.0,SoundClassification/data/audio/negative/non_speech_1971.wav,wav,
non_speech_1524,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1524.wav,wav,
non_speech_494,5.0624375,SoundClassification/data/audio/negative/non_speech_494.wav,wav,
non_speech_1530,5.0,SoundClassification/data/audio/negative/non_speech_1530.wav,wav,
non_speech_23,5.0,SoundClassification/data/audio/negative/non_speech_23.wav,wav,
non_speech_846,4.999546485260771,SoundClassification/data/audio/negative/non_speech_846.wav,wav,
non_speech_1121,5.0,SoundClassification/data/audio/negative/non_speech_1121.wav,wav,
non_speech_1377,5.0,SoundClassification/data/audio/negative/non_speech_1377.wav,wav,
non_speech_344,5.0624375,SoundClassification/data/audio/negative/non_speech_344.wav,wav,
non_speech_1026,5.0,SoundClassification/data/audio/negative/non_speech_1026.wav,wav,
non_speech_1394,5.0,SoundClassification/data/audio/negative/non_speech_1394.wav,wav,
non_speech_238,5.0,SoundClassification/data/audio/negative/non_speech_238.wav,wav,
non_speech_1684,5.0,SoundClassification/data/audio/negative/non_speech_1684.wav,wav,
non_speech_1994,5.0,SoundClassification/data/audio/negative/non_speech_1994.wav,wav,
non_speech_1295,5.0,SoundClassification/data/audio/negative/non_speech_1295.wav,wav,
non_speech_1464,5.0,SoundClassification/data/audio/negative/non_speech_1464.wav,wav,
non_speech_184,5.0,SoundClassification/data/audio/negative/non_speech_184.wav,wav,
non_speech_1858,5.0,SoundClassification/data/audio/negative/non_speech_1858.wav,wav,
non_speech_1991,5.0,SoundClassification/data/audio/negative/non_speech_1991.wav,wav,
non_speech_908,5.0,SoundClassification/data/audio/negative/non_speech_908.wav,wav,
non_speech_2008,5.0,SoundClassification/data/audio/negative/non_speech_2008.wav,wav,
non_speech_132,5.0,SoundClassification/data/audio/negative/non_speech_132.wav,wav,
non_speech_4,5.0,SoundClassification/data/audio/negative/non_speech_4.wav,wav,
non_speech_1279,5.0,SoundClassification/data/audio/negative/non_speech_1279.wav,wav,
non_speech_193,5.0,SoundClassification/data/audio/negative/non_speech_193.wav,wav,
non_speech_1099,5.0,SoundClassification/data/audio/negative/non_speech_1099.wav,wav,
non_speech_659,5.0,SoundClassification/data/audio/negative/non_speech_659.wav,wav,
non_speech_956,5.000181405895692,SoundClassification/data/audio/negative/non_speech_956.wav,wav,
non_speech_1810,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1810.wav,wav,
non_speech_1419,5.0,SoundClassification/data/audio/negative/non_speech_1419.wav,wav,
non_speech_466,5.0624375,SoundClassification/data/audio/negative/non_speech_466.wav,wav,
non_speech_304,5.0624375,SoundClassification/data/audio/negative/non_speech_304.wav,wav,
non_speech_1657,5.0,SoundClassification/data/audio/negative/non_speech_1657.wav,wav,
non_speech_383,5.0624375,SoundClassification/data/audio/negative/non_speech_383.wav,wav,
non_speech_850,5.0,SoundClassification/data/audio/negative/non_speech_850.wav,wav,
non_speech_1069,5.0,SoundClassification/data/audio/negative/non_speech_1069.wav,wav,
non_speech_366,5.0624375,SoundClassification/data/audio/negative/non_speech_366.wav,wav,
non_speech_836,5.0003401360544215,SoundClassification/data/audio/negative/non_speech_836.wav,wav,
non_speech_351,5.0624375,SoundClassification/data/audio/negative/non_speech_351.wav,wav,
non_speech_1598,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1598.wav,wav,
non_speech_2006,5.0,SoundClassification/data/audio/negative/non_speech_2006.wav,wav,
non_speech_2076,5.0,SoundClassification/data/audio/negative/non_speech_2076.wav,wav,
non_speech_584,5.0624375,SoundClassification/data/audio/negative/non_speech_584.wav,wav,
non_speech_296,5.0624375,SoundClassification/data/audio/negative/non_speech_296.wav,wav,
non_speech_624,4.999546485260771,SoundClassification/data/audio/negative/non_speech_624.wav,wav,
non_speech_2064,5.0,SoundClassification/data/audio/negative/non_speech_2064.wav,wav,
non_speech_1905,5.0,SoundClassification/data/audio/negative/non_speech_1905.wav,wav,
non_speech_1276,5.0,SoundClassification/data/audio/negative/non_speech_1276.wav,wav,
non_speech_729,5.000113378684807,SoundClassification/data/audio/negative/non_speech_729.wav,wav,
non_speech_516,5.0624375,SoundClassification/data/audio/negative/non_speech_516.wav,wav,
non_speech_1829,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1829.wav,wav,
non_speech_102,5.0,SoundClassification/data/audio/negative/non_speech_102.wav,wav,
non_speech_1886,5.0,SoundClassification/data/audio/negative/non_speech_1886.wav,wav,
non_speech_1989,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1989.wav,wav,
non_speech_482,5.0624375,SoundClassification/data/audio/negative/non_speech_482.wav,wav,
non_speech_877,5.0,SoundClassification/data/audio/negative/non_speech_877.wav,wav,
non_speech_1612,5.0,SoundClassification/data/audio/negative/non_speech_1612.wav,wav,
non_speech_1928,5.0,SoundClassification/data/audio/negative/non_speech_1928.wav,wav,
non_speech_1824,5.0,SoundClassification/data/audio/negative/non_speech_1824.wav,wav,
non_speech_7,5.0,SoundClassification/data/audio/negative/non_speech_7.wav,wav,
non_speech_787,5.0,SoundClassification/data/audio/negative/non_speech_787.wav,wav,
non_speech_1564,5.0,SoundClassification/data/audio/negative/non_speech_1564.wav,wav,
non_speech_1272,5.0,SoundClassification/data/audio/negative/non_speech_1272.wav,wav,
non_speech_364,5.0624375,SoundClassification/data/audio/negative/non_speech_364.wav,wav,
non_speech_1865,5.0,SoundClassification/data/audio/negative/non_speech_1865.wav,wav,
non_speech_175,5.0,SoundClassification/data/audio/negative/non_speech_175.wav,wav,
non_speech_931,5.0,SoundClassification/data/audio/negative/non_speech_931.wav,wav,
non_speech_598,5.0624375,SoundClassification/data/audio/negative/non_speech_598.wav,wav,
non_speech_746,5.0,SoundClassification/data/audio/negative/non_speech_746.wav,wav,
non_speech_1083,5.0,SoundClassification/data/audio/negative/non_speech_1083.wav,wav,
non_speech_1848,5.0,SoundClassification/data/audio/negative/non_speech_1848.wav,wav,
non_speech_1581,5.0,SoundClassification/data/audio/negative/non_speech_1581.wav,wav,
non_speech_1570,5.0,SoundClassification/data/audio/negative/non_speech_1570.wav,wav,
non_speech_1654,5.0,SoundClassification/data/audio/negative/non_speech_1654.wav,wav,
non_speech_192,5.0,SoundClassification/data/audio/negative/non_speech_192.wav,wav,
non_speech_413,5.0624375,SoundClassification/data/audio/negative/non_speech_413.wav,wav,
non_speech_983,5.0,SoundClassification/data/audio/negative/non_speech_983.wav,wav,
non_speech_1643,5.0,SoundClassification/data/audio/negative/non_speech_1643.wav,wav,
non_speech_982,5.0,SoundClassification/data/audio/negative/non_speech_982.wav,wav,
non_speech_1520,5.0,SoundClassification/data/audio/negative/non_speech_1520.wav,wav,
non_speech_426,5.0624375,SoundClassification/data/audio/negative/non_speech_426.wav,wav,
non_speech_250,5.0624375,SoundClassification/data/audio/negative/non_speech_250.wav,wav,
non_speech_523,5.0624375,SoundClassification/data/audio/negative/non_speech_523.wav,wav,
non_speech_1900,5.0,SoundClassification/data/audio/negative/non_speech_1900.wav,wav,
non_speech_1031,5.0,SoundClassification/data/audio/negative/non_speech_1031.wav,wav,
non_speech_1405,5.0,SoundClassification/data/audio/negative/non_speech_1405.wav,wav,
non_speech_1529,5.0,SoundClassification/data/audio/negative/non_speech_1529.wav,wav,
non_speech_387,5.0624375,SoundClassification/data/audio/negative/non_speech_387.wav,wav,
non_speech_120,5.0,SoundClassification/data/audio/negative/non_speech_120.wav,wav,
non_speech_543,5.0624375,SoundClassification/data/audio/negative/non_speech_543.wav,wav,
non_speech_997,5.0,SoundClassification/data/audio/negative/non_speech_997.wav,wav,
non_speech_1857,5.0,SoundClassification/data/audio/negative/non_speech_1857.wav,wav,
non_speech_725,5.0,SoundClassification/data/audio/negative/non_speech_725.wav,wav,
non_speech_1017,5.0,SoundClassification/data/audio/negative/non_speech_1017.wav,wav,
non_speech_1582,5.0,SoundClassification/data/audio/negative/non_speech_1582.wav,wav,
non_speech_1514,5.0,SoundClassification/data/audio/negative/non_speech_1514.wav,wav,
non_speech_851,5.0,SoundClassification/data/audio/negative/non_speech_851.wav,wav,
non_speech_642,4.999501133786848,SoundClassification/data/audio/negative/non_speech_642.wav,wav,
non_speech_1161,5.0,SoundClassification/data/audio/negative/non_speech_1161.wav,wav,
non_speech_2004,5.0,SoundClassification/data/audio/negative/non_speech_2004.wav,wav,
non_speech_1508,5.0,SoundClassification/data/audio/negative/non_speech_1508.wav,wav,
non_speech_1701,5.0,SoundClassification/data/audio/negative/non_speech_1701.wav,wav,
non_speech_1546,5.0,SoundClassification/data/audio/negative/non_speech_1546.wav,wav,
non_speech_2000,5.0,SoundClassification/data/audio/negative/non_speech_2000.wav,wav,
non_speech_1722,5.0,SoundClassification/data/audio/negative/non_speech_1722.wav,wav,
non_speech_2038,5.0,SoundClassification/data/audio/negative/non_speech_2038.wav,wav,
non_speech_1595,5.0,SoundClassification/data/audio/negative/non_speech_1595.wav,wav,
non_speech_1255,5.0,SoundClassification/data/audio/negative/non_speech_1255.wav,wav,
non_speech_709,5.0,SoundClassification/data/audio/negative/non_speech_709.wav,wav,
non_speech_84,5.0,SoundClassification/data/audio/negative/non_speech_84.wav,wav,
non_speech_377,5.0624375,SoundClassification/data/audio/negative/non_speech_377.wav,wav,
non_speech_1174,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1174.wav,wav,
non_speech_550,5.0624375,SoundClassification/data/audio/negative/non_speech_550.wav,wav,
non_speech_852,5.0,SoundClassification/data/audio/negative/non_speech_852.wav,wav,
non_speech_1275,5.0,SoundClassification/data/audio/negative/non_speech_1275.wav,wav,
non_speech_1700,5.0,SoundClassification/data/audio/negative/non_speech_1700.wav,wav,
non_speech_515,5.0624375,SoundClassification/data/audio/negative/non_speech_515.wav,wav,
non_speech_794,5.0,SoundClassification/data/audio/negative/non_speech_794.wav,wav,
non_speech_1903,5.0,SoundClassification/data/audio/negative/non_speech_1903.wav,wav,
non_speech_1495,5.0,SoundClassification/data/audio/negative/non_speech_1495.wav,wav,
non_speech_1846,5.0,SoundClassification/data/audio/negative/non_speech_1846.wav,wav,
non_speech_1184,5.0,SoundClassification/data/audio/negative/non_speech_1184.wav,wav,
non_speech_178,5.0,SoundClassification/data/audio/negative/non_speech_178.wav,wav,
non_speech_1094,5.0,SoundClassification/data/audio/negative/non_speech_1094.wav,wav,
non_speech_1944,5.0,SoundClassification/data/audio/negative/non_speech_1944.wav,wav,
non_speech_1975,5.0,SoundClassification/data/audio/negative/non_speech_1975.wav,wav,
non_speech_442,5.0624375,SoundClassification/data/audio/negative/non_speech_442.wav,wav,
non_speech_786,5.000113378684807,SoundClassification/data/audio/negative/non_speech_786.wav,wav,
non_speech_122,5.0,SoundClassification/data/audio/negative/non_speech_122.wav,wav,
non_speech_1308,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1308.wav,wav,
non_speech_1431,5.0,SoundClassification/data/audio/negative/non_speech_1431.wav,wav,
non_speech_770,5.0,SoundClassification/data/audio/negative/non_speech_770.wav,wav,
non_speech_96,5.0,SoundClassification/data/audio/negative/non_speech_96.wav,wav,
non_speech_1205,5.0,SoundClassification/data/audio/negative/non_speech_1205.wav,wav,
non_speech_1212,5.0,SoundClassification/data/audio/negative/non_speech_1212.wav,wav,
non_speech_807,4.998979591836735,SoundClassification/data/audio/negative/non_speech_807.wav,wav,
non_speech_488,5.0624375,SoundClassification/data/audio/negative/non_speech_488.wav,wav,
non_speech_253,5.0624375,SoundClassification/data/audio/negative/non_speech_253.wav,wav,
non_speech_1916,5.0,SoundClassification/data/audio/negative/non_speech_1916.wav,wav,
non_speech_1717,5.0,SoundClassification/data/audio/negative/non_speech_1717.wav,wav,
non_speech_680,5.0,SoundClassification/data/audio/negative/non_speech_680.wav,wav,
non_speech_1531,5.0,SoundClassification/data/audio/negative/non_speech_1531.wav,wav,
non_speech_1237,5.0,SoundClassification/data/audio/negative/non_speech_1237.wav,wav,
non_speech_1779,5.0,SoundClassification/data/audio/negative/non_speech_1779.wav,wav,
non_speech_1217,5.0,SoundClassification/data/audio/negative/non_speech_1217.wav,wav,
non_speech_1384,5.0,SoundClassification/data/audio/negative/non_speech_1384.wav,wav,
non_speech_337,5.0624375,SoundClassification/data/audio/negative/non_speech_337.wav,wav,
non_speech_650,5.0,SoundClassification/data/audio/negative/non_speech_650.wav,wav,
non_speech_1569,5.0,SoundClassification/data/audio/negative/non_speech_1569.wav,wav,
non_speech_1215,5.0,SoundClassification/data/audio/negative/non_speech_1215.wav,wav,
non_speech_1702,5.0,SoundClassification/data/audio/negative/non_speech_1702.wav,wav,
non_speech_1351,5.0,SoundClassification/data/audio/negative/non_speech_1351.wav,wav,
non_speech_1566,5.0,SoundClassification/data/audio/negative/non_speech_1566.wav,wav,
non_speech_1896,5.0,SoundClassification/data/audio/negative/non_speech_1896.wav,wav,
non_speech_1819,5.0,SoundClassification/data/audio/negative/non_speech_1819.wav,wav,
non_speech_1619,5.0,SoundClassification/data/audio/negative/non_speech_1619.wav,wav,
non_speech_1019,5.0,SoundClassification/data/audio/negative/non_speech_1019.wav,wav,
non_speech_540,5.0624375,SoundClassification/data/audio/negative/non_speech_540.wav,wav,
non_speech_1108,5.0,SoundClassification/data/audio/negative/non_speech_1108.wav,wav,
non_speech_1852,5.0,SoundClassification/data/audio/negative/non_speech_1852.wav,wav,
non_speech_1244,5.0,SoundClassification/data/audio/negative/non_speech_1244.wav,wav,
non_speech_999,5.0,SoundClassification/data/audio/negative/non_speech_999.wav,wav,
non_speech_823,5.0,SoundClassification/data/audio/negative/non_speech_823.wav,wav,
non_speech_897,5.0,SoundClassification/data/audio/negative/non_speech_897.wav,wav,
non_speech_652,5.0,SoundClassification/data/audio/negative/non_speech_652.wav,wav,
non_speech_3,5.0,SoundClassification/data/audio/negative/non_speech_3.wav,wav,
non_speech_556,5.0624375,SoundClassification/data/audio/negative/non_speech_556.wav,wav,
non_speech_1507,5.0,SoundClassification/data/audio/negative/non_speech_1507.wav,wav,
non_speech_577,5.0624375,SoundClassification/data/audio/negative/non_speech_577.wav,wav,
non_speech_1199,5.000181405895692,SoundClassification/data/audio/negative/non_speech_1199.wav,wav,
non_speech_808,5.0,SoundClassification/data/audio/negative/non_speech_808.wav,wav,
non_speech_1375,5.0,SoundClassification/data/audio/negative/non_speech_1375.wav,wav,
non_speech_757,4.999795918367347,SoundClassification/data/audio/negative/non_speech_757.wav,wav,
non_speech_834,5.0,SoundClassification/data/audio/negative/non_speech_834.wav,wav,
non_speech_705,5.0,SoundClassification/data/audio/negative/non_speech_705.wav,wav,
non_speech_1627,5.0,SoundClassification/data/audio/negative/non_speech_1627.wav,wav,
non_speech_693,5.0,SoundClassification/data/audio/negative/non_speech_693.wav,wav,
non_speech_1601,5.0,SoundClassification/data/audio/negative/non_speech_1601.wav,wav,
non_speech_295,5.0624375,SoundClassification/data/audio/negative/non_speech_295.wav,wav,
non_speech_1066,5.0,SoundClassification/data/audio/negative/non_speech_1066.wav,wav,
non_speech_865,4.998979591836735,SoundClassification/data/audio/negative/non_speech_865.wav,wav,
non_speech_117,5.0,SoundClassification/data/audio/negative/non_speech_117.wav,wav,
non_speech_242,5.0624375,SoundClassification/data/audio/negative/non_speech_242.wav,wav,
non_speech_771,5.0,SoundClassification/data/audio/negative/non_speech_771.wav,wav,
non_speech_713,5.0,SoundClassification/data/audio/negative/non_speech_713.wav,wav,
non_speech_1996,5.0,SoundClassification/data/audio/negative/non_speech_1996.wav,wav,
non_speech_1265,5.0,SoundClassification/data/audio/negative/non_speech_1265.wav,wav,
non_speech_1132,5.0,SoundClassification/data/audio/negative/non_speech_1132.wav,wav,
non_speech_1098,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1098.wav,wav,
non_speech_1452,5.0,SoundClassification/data/audio/negative/non_speech_1452.wav,wav,
non_speech_1538,5.0,SoundClassification/data/audio/negative/non_speech_1538.wav,wav,
non_speech_156,5.0,SoundClassification/data/audio/negative/non_speech_156.wav,wav,
non_speech_602,5.0624375,SoundClassification/data/audio/negative/non_speech_602.wav,wav,
non_speech_1179,5.0,SoundClassification/data/audio/negative/non_speech_1179.wav,wav,
non_speech_833,5.0,SoundClassification/data/audio/negative/non_speech_833.wav,wav,
non_speech_1805,5.0,SoundClassification/data/audio/negative/non_speech_1805.wav,wav,
non_speech_460,5.0624375,SoundClassification/data/audio/negative/non_speech_460.wav,wav,
non_speech_310,5.0624375,SoundClassification/data/audio/negative/non_speech_310.wav,wav,
non_speech_778,5.0,SoundClassification/data/audio/negative/non_speech_778.wav,wav,
non_speech_781,5.0,SoundClassification/data/audio/negative/non_speech_781.wav,wav,
non_speech_1620,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1620.wav,wav,
non_speech_569,5.0624375,SoundClassification/data/audio/negative/non_speech_569.wav,wav,
non_speech_1028,5.0,SoundClassification/data/audio/negative/non_speech_1028.wav,wav,
non_speech_1695,5.0,SoundClassification/data/audio/negative/non_speech_1695.wav,wav,
non_speech_1630,5.0,SoundClassification/data/audio/negative/non_speech_1630.wav,wav,
non_speech_1773,5.0,SoundClassification/data/audio/negative/non_speech_1773.wav,wav,
non_speech_1952,5.0,SoundClassification/data/audio/negative/non_speech_1952.wav,wav,
non_speech_1642,5.0,SoundClassification/data/audio/negative/non_speech_1642.wav,wav,
non_speech_1669,5.0,SoundClassification/data/audio/negative/non_speech_1669.wav,wav,
non_speech_1590,5.0,SoundClassification/data/audio/negative/non_speech_1590.wav,wav,
non_speech_360,5.0624375,SoundClassification/data/audio/negative/non_speech_360.wav,wav,
non_speech_54,5.0,SoundClassification/data/audio/negative/non_speech_54.wav,wav,
non_speech_1341,5.0,SoundClassification/data/audio/negative/non_speech_1341.wav,wav,
non_speech_935,5.0,SoundClassification/data/audio/negative/non_speech_935.wav,wav,
non_speech_1010,5.000226757369615,SoundClassification/data/audio/negative/non_speech_1010.wav,wav,
non_speech_2045,5.0,SoundClassification/data/audio/negative/non_speech_2045.wav,wav,
non_speech_1968,5.0,SoundClassification/data/audio/negative/non_speech_1968.wav,wav,
non_speech_1981,5.0,SoundClassification/data/audio/negative/non_speech_1981.wav,wav,
non_speech_1661,5.0,SoundClassification/data/audio/negative/non_speech_1661.wav,wav,
non_speech_1699,5.0,SoundClassification/data/audio/negative/non_speech_1699.wav,wav,
non_speech_404,5.0624375,SoundClassification/data/audio/negative/non_speech_404.wav,wav,
non_speech_753,5.0,SoundClassification/data/audio/negative/non_speech_753.wav,wav,
non_speech_1741,5.0,SoundClassification/data/audio/negative/non_speech_1741.wav,wav,
non_speech_701,5.0,SoundClassification/data/audio/negative/non_speech_701.wav,wav,
non_speech_473,5.0624375,SoundClassification/data/audio/negative/non_speech_473.wav,wav,
non_speech_1349,5.0,SoundClassification/data/audio/negative/non_speech_1349.wav,wav,
non_speech_824,5.0,SoundClassification/data/audio/negative/non_speech_824.wav,wav,
non_speech_885,5.0,SoundClassification/data/audio/negative/non_speech_885.wav,wav,
non_speech_950,5.0,SoundClassification/data/audio/negative/non_speech_950.wav,wav,
non_speech_255,5.0624375,SoundClassification/data/audio/negative/non_speech_255.wav,wav,
non_speech_2073,5.0,SoundClassification/data/audio/negative/non_speech_2073.wav,wav,
non_speech_766,5.0,SoundClassification/data/audio/negative/non_speech_766.wav,wav,
non_speech_1966,4.998979591836735,SoundClassification/data/audio/negative/non_speech_1966.wav,wav,
non_speech_502,5.0624375,SoundClassification/data/audio/negative/non_speech_502.wav,wav,
non_speech_1713,5.0,SoundClassification/data/audio/negative/non_speech_1713.wav,wav,
non_speech_1491,5.0,SoundClassification/data/audio/negative/non_speech_1491.wav,wav,
non_speech_943,5.0,SoundClassification/data/audio/negative/non_speech_943.wav,wav,
non_speech_734,5.0,SoundClassification/data/audio/negative/non_speech_734.wav,wav,
non_speech_1850,5.0,SoundClassification/data/audio/negative/non_speech_1850.wav,wav,
non_speech_507,5.0624375,SoundClassification/data/audio/negative/non_speech_507.wav,wav,
non_speech_724,5.0,SoundClassification/data/audio/negative/non_speech_724.wav,wav,
non_speech_357,5.0624375,SoundClassification/data/audio/negative/non_speech_357.wav,wav,
non_speech_75,5.0,SoundClassification/data/audio/negative/non_speech_75.wav,wav,
non_speech_1759,5.0,SoundClassification/data/audio/negative/non_speech_1759.wav,wav,
non_speech_655,5.0,SoundClassification/data/audio/negative/non_speech_655.wav,wav,
non_speech_898,5.0,SoundClassification/data/audio/negative/non_speech_898.wav,wav,
non_speech_1374,5.0,SoundClassification/data/audio/negative/non_speech_1374.wav,wav,
non_speech_392,5.0624375,SoundClassification/data/audio/negative/non_speech_392.wav,wav,
non_speech_1233,5.0,SoundClassification/data/audio/negative/non_speech_1233.wav,wav,
non_speech_684,5.0,SoundClassification/data/audio/negative/non_speech_684.wav,wav,
non_speech_1105,5.0,SoundClassification/data/audio/negative/non_speech_1105.wav,wav,
non_speech_1721,5.0,SoundClassification/data/audio/negative/non_speech_1721.wav,wav,
non_speech_615,5.0624375,SoundClassification/data/audio/negative/non_speech_615.wav,wav,
non_speech_835,5.0,SoundClassification/data/audio/negative/non_speech_835.wav,wav,
